INPUT 1,INPUT 2,INPUT 3,INPUT 4,OUTPUT 1
0.7763719213006606,1.957311408931674,1.3718178799074348,-1.6089625935549077,-3.343460662654314
0.7826986212616419,1.9486092749119803,1.2903525790069204,-1.7555742991446073,-3.114291647730936
0.7889454628442574,1.9391118983646471,1.2077024720084886,-1.8993204432889594,-2.794456862094286
0.7951118086861494,1.9288231552425545,1.1239434485196453,-2.0399663942729895,-2.3945214755315254
0.8011970296379033,1.9177472444614072,1.0391524163587653,-2.1772825807166774,-1.9276690667861955
0.8072005048272394,1.905888686186124,0.9534072309380723,-2.311044866296149,-1.409289506963396
0.8131216217223605,1.8932523199861244,0.8667866237765376,-2.441034915593426,-0.8564946544778596
0.818959776194448,1.8798433028602621,0.7793701302083323,-2.5670405504775524,-0.2875775925825095
0.8247143725793011,1.8656671071322144,0.6912380163532161,-2.68885609643541,0.2785670014321343
0.8303848237381118,1.8507295182171835,0.6024712054159133,-2.8062827182869055,0.8230424856530201
0.8359705511173707,1.835036632260825,0.5131512033821538,-2.919128744736552,1.3275503508762196
0.8414709848078965,1.8185948536513634,0.4233600241796016,-3.027209981231713,1.77497123562161
