INPUT 1,INPUT 2,INPUT 3,INPUT 4,OUTPUT 1
0.37786847175144167,1.3994121343073334,2.753370744537844,3.9991327247164405,4.1286003314826285
0.7655665019086881,1.9701295619609935,1.5057890578757867,-1.3569002390506817,-3.50479900276557
0.641368197766905,1.9683159854592942,2.606367722099268,1.3958798574457587,3.3116316067560576
0.7110240500457161,1.9998765552135893,2.0856735826926553,-0.08887770981104111,-0.7251760025975365
0.16067600286863726,0.6343534898060016,1.396306385662863,2.4063982539836646,-3.582667206332782
0.0842420433742473,0.3357703598721461,0.7510042821472867,1.3240184886339457,-0.7212461891480897
0.5039146866619127,1.74103215697778,2.9997234342099524,3.4273261036904223,-0.9038620261172929
0.22949633159046506,0.8934838630573863,1.9204200714807054,3.1974673402126292,-1.615172635426609
0.4121017993986768,1.5019261223047575,2.869079630733028,3.9671528980650423,2.719039966611951
0.48956869812570014,1.7075465500946332,2.998055003558924,3.556102155172115,-0.761651908108588
0.29226391954253694,1.1180120214234524,2.330799385372888,3.708059502035134,2.502675835244636
0.37940914056658354,1.4041613601924372,2.759285015361835,3.9995986606396676,4.085485374968621
0.03957334322169296,0.15816937669347061,0.3554164032258206,0.6306958981955122,1.438731632474786
0.7866090542972511,1.942771356443999,1.238873350533463,-1.8456919157399174,-2.924582107922972
0.7562982520224671,1.979162914795775,1.615570631259592,-1.1397927345049677,-3.4143668709974726
0.14656509460931963,0.5799293688023637,1.2813048988689641,2.2200562561398813,-3.382851149161607
0.41701936826390734,1.5161116111466502,2.8829125073340998,3.9551694648222044,2.4602370957092043
0.668286253990832,1.9885638476138183,2.4330443286815155,0.8494107955912686,2.422063629995031
0.45389767870950964,1.6177890288965995,2.9629182112665253,3.804740793117748,0.48453214994545635
0.23690675956446455,0.920650362503869,1.9726046659074368,3.269230816552414,-1.163637915690396
0.49159072823790295,1.712360665420987,2.9987342506975265,3.5389502520227922,-0.7957850613676003
0.10868099610817086,0.4321489741477625,0.9627246611117835,1.6877610720452028,-1.998559077860731
0.029842913665395362,0.11931848665335269,0.26826728598210897,0.47642382674075673,1.7649448883397894
0.6641682586107797,1.986083921141634,2.4617836789501655,0.9355332999128765,2.629624635744783
0.6664352677269296,1.9874776364552025,2.4460629520800246,0.8882281449401935,2.5183347291424116
0.6286281118515773,1.9555515379480373,2.676648438759668,1.6399520681332194,3.3370862478753898
0.8022311826254054,1.9157714126538374,1.0245306911865255,-2.200453057943098,-1.8420778545183616
0.4708013443956002,1.661437699780568,2.9849526169877447,3.6996375547985765,-0.24266383079517806
0.23467706650459277,0.9124933258435475,1.9570002407677642,3.2479409674527506,-1.3025891932576208
0.17884960022014135,0.7038636214109578,1.5409956707946848,2.6353375896372615,-3.530838481415527
0.828857596463066,1.854849478251456,0.6265674547712535,-2.774927755329041,0.6787950577945006
0.09910591367590083,0.3944720176166776,0.8802722249311932,1.5468920936182722,-1.51528165180288
0.22825747464674245,0.8889266432082932,1.911606659248017,3.185191460514655,-1.6875966387741017
0.47567511335000967,1.6736553651786532,2.989522114467807,3.6650801302336693,-0.4104142836714386
